user_id,verified_x,followers_count,following_count,tweet_count,listed_count,account_age_days,follower_following_ratio,tweets_per_day,listed_per_follower,in_degree,out_degree,degree_ratio,pagerank,hits_authority,hits_hub,betweenness,clustering_coef,tweet_count_actual,avg_retweets,avg_likes,avg_replies,avg_hashtags,avg_mentions,total_engagement,influence_score,influential,screen_name,verified_y,favourite_topic,rank
49,0,160,1044,65,4,2980,0.1532567049808429,0.0218120805369127,0.025,20,7,2.857142857142857,0.0079094015233088,0.0050128625629219,0.0011023238735259,0.0003712288634034,0.123076923076923,7.0,4.714285714285714,12.714285714285714,1.0,3.4285714285714284,1.7142857142857142,18.428571428571427,0.1297801837600658,1,user_0049,0,Fashion,89
286,0,10,1440,53,7,3967,0.0069444444444444,0.0133602218300983,0.7,0,10,0.0,0.0003,-0.0,0.002205333029742,1.526727005849056e-05,0.4888888888888889,7.0,9.428571428571429,12.428571428571429,0.5714285714285714,2.857142857142857,1.0,22.42857142857143,0.1294030101176955,1,user_0286,0,Travel,90
144,0,10,612,42,4,1927,0.0163398692810457,0.0217955371043072,0.4,2,9,0.2222222222222222,0.000628033380097,0.0003713314739868,0.0022759110705278,3.279317917998747e-05,0.5272727272727272,4.0,2.5,19.5,0.25,2.5,1.0,22.25,0.1293136832427279,1,user_0144,0,Fashion,91
8,0,10,1776,47,0,1195,0.0056306306306306,0.0393305439330543,0.0,1,3,0.3333333333333333,0.000358719679615,0.0002231261398046,0.0010921635313608,8.90525087639088e-06,0.5,5.0,3.2,17.2,1.6,1.8,1.2,22.0,0.1270942995453449,1,user_0008,0,AI,92
482,0,10,1655,47,10,1699,0.0060422960725075,0.0276633313713949,1.0,1,5,0.2,0.0003399151582792,0.0002601151315164,0.0018422022114237,3.6408636741833258e-06,0.8,6.0,6.333333333333333,14.666666666666666,1.0,3.333333333333333,0.5,22.0,0.1270382965691474,1,user_0482,0,Finance,93
24,0,10,1647,17,1,995,0.0060716454159077,0.0170854271356783,0.1,0,11,0.0,0.0003,-0.0,0.0028546423439923,1.6413842872850434e-05,0.6181818181818182,4.0,3.25,17.25,1.5,3.25,1.25,22.0,0.1269310388155824,1,user_0024,0,Music,94
497,0,10,735,44,0,1146,0.0136054421768707,0.0383944153577661,0.0,0,6,0.0,0.0003,-0.0,0.0013491047855547,9.019616748565226e-06,0.6666666666666666,7.0,5.714285714285714,14.714285714285714,1.5714285714285714,1.4285714285714286,2.0,22.0,0.1269274520835979,1,user_0497,0,AI,95
221,0,180,162,58,9,55,1.1111111111111112,1.0545454545454545,0.05,17,10,1.7,0.0015540770669812,0.0040743719954263,0.0018055632973475,0.0006701137261464,0.1595441595441595,4.0,2.25,18.0,0.75,2.25,2.0,21.0,0.1269165198938167,1,user_0221,0,Music,96
95,0,910,838,40,1,590,1.0859188544152745,0.0677966101694915,0.001098901098901,59,3,19.666666666666668,0.0110907171158301,0.014989425172071,0.0013457880917602,0.0042848320172557,0.0925436277102062,6.0,3.5,9.333333333333334,1.6666666666666667,2.6666666666666665,1.1666666666666667,14.5,0.1263197496837898,1,user_0095,0,Health,97
215,0,10,463,24,5,1316,0.0215982721382289,0.0182370820668693,0.5,3,10,0.3,0.0006879319183399,0.0007297656886423,0.0024713502214865,0.0001548116387502,0.4358974358974359,9.0,4.444444444444445,14.444444444444445,2.7777777777777777,2.0,2.111111111111111,21.666666666666668,0.1261777400519364,1,user_0215,0,Travel,98
306,0,10,923,52,8,3988,0.0108342361863488,0.0130391173520561,0.8,1,13,0.0769230769230769,0.0003483643303995,0.0002786363862861,0.002778460347689,0.0001100122483214,0.4395604395604395,5.0,11.2,9.6,1.0,4.4,0.6,21.8,0.1259600638509483,1,user_0306,0,Tech,99
343,0,10,1897,11,1,484,0.0052714812862414,0.0227272727272727,0.1,0,6,0.0,0.0003,-0.0,0.0021737820712055,4.77575549265581e-06,0.8666666666666667,4.0,6.0,15.0,0.75,3.25,1.75,21.75,0.1254830858130966,1,user_0343,0,Health,100
71,0,10,1509,29,2,1476,0.0066269052352551,0.0196476964769647,0.2,0,12,0.0,0.0003,-0.0,0.0022754908677265,6.429390406585118e-05,0.4393939393939394,6.0,6.5,13.666666666666666,1.5,2.6666666666666665,1.3333333333333333,21.666666666666664,0.1250311871691392,0,user_0071,0,Politics,101
140,0,10,1284,28,6,2289,0.0077881619937694,0.0122324159021406,0.6,2,8,0.25,0.0003504880681818,0.0005911984342303,0.0018032046149816,4.2421217711399614e-05,0.4888888888888889,7.0,6.285714285714286,14.714285714285714,0.5714285714285714,2.571428571428572,1.7142857142857142,21.571428571428573,0.1246146324608187,0,user_0140,0,Politics,102
169,0,10,1012,46,3,157,0.0098814229249011,0.2929936305732484,0.3,0,8,0.0,0.0003,-0.0,0.0017227049977475,0.0,0.5,7.0,3.571428571428572,15.714285714285714,2.2857142857142856,2.857142857142857,1.4285714285714286,21.57142857142857,0.1244505494476775,0,user_0169,0,Finance,103
194,1,10,400,26,13,1509,0.025,0.0172299536116633,1.3,1,7,0.1428571428571428,0.0003214693770875,0.000293973897691,0.0020168761593899,1.1584311551822136e-05,0.6071428571428571,6.0,3.333333333333333,16.166666666666668,2.0,2.6666666666666665,1.8333333333333333,21.5,0.1241051046307543,0,user_0194,1,Travel,104
206,0,10,232,67,3,562,0.043103448275862,0.1192170818505338,0.3,0,11,0.0,0.0003,-0.0,0.0020387806054464,6.413863200248962e-05,0.509090909090909,4.0,4.0,14.75,2.75,1.75,1.5,21.5,0.1240695733894941,0,user_0206,0,Travel,105
37,0,10,114,27,12,1801,0.087719298245614,0.0149916712937257,1.2,0,7,0.0,0.0003,-0.0,0.0017747724817592,0.0,0.5238095238095238,6.0,6.166666666666667,13.833333333333334,1.5,3.0,1.1666666666666667,21.5,0.1240384615355991,0,user_0037,0,Tech,106
88,0,20,1633,9,3,1723,0.0122473974280465,0.0052234474753337,0.15,1,5,0.2,0.0003388406916226,0.0003436181555343,0.0016441724348143,3.0220607572272662e-06,0.6,13.0,3.1538461538461537,16.53846153846154,1.6923076923076923,2.6923076923076925,1.8461538461538465,21.384615384615387,0.1235948272139949,0,user_0088,0,Health,107
370,0,30,1093,31,11,438,0.0274473924977127,0.0707762557077625,0.3666666666666666,4,11,0.3636363636363636,0.0006624842144362,0.0009873336731788,0.0028105947673127,6.52850312774483e-05,0.4285714285714285,7.0,2.4285714285714284,17.571428571428573,1.1428571428571428,3.142857142857143,1.7142857142857142,21.142857142857142,0.1232603648341521,0,user_0370,0,Health,108
245,0,20,285,37,2,3705,0.0701754385964912,0.0099865047233468,0.1,1,6,0.1666666666666666,0.0003800312301726,0.0002481265150191,0.0019419956686692,7.992334512845413e-06,0.7142857142857143,8.0,5.0,12.875,3.375,2.0,1.25,21.25,0.1229376896037222,0,user_0245,0,Sports,109
175,0,10,1690,65,0,1703,0.0059171597633136,0.0381679389312977,0.0,1,7,0.1428571428571428,0.0003511789266824,0.0003368939400722,0.0017691971308031,1.839564218846253e-05,0.5714285714285714,11.0,5.0,14.818181818181818,1.4545454545454546,2.727272727272727,1.0,21.272727272727277,0.1228816652779238,0,user_0175,0,Music,110
92,0,30,291,45,5,328,0.1030927835051546,0.1371951219512195,0.1666666666666666,2,5,0.4,0.0003607282967032,0.0005368614307207,0.0010598638002933,1.2423648853134328e-05,0.4761904761904761,9.0,2.7777777777777777,16.666666666666668,1.7777777777777777,3.4444444444444446,1.4444444444444444,21.222222222222225,0.1228348973561689,0,user_0092,0,Travel,111
378,0,10,1801,61,2,2182,0.005552470849528,0.0279560036663611,0.2,6,7,0.8571428571428571,0.0032108081553772,0.0015737544784604,0.0020408142803378,0.0001121118202411,0.4743589743589743,5.0,4.6,12.0,3.2,2.6,1.4,19.8,0.122558739443311,0,user_0378,0,Gaming,112
487,1,50,1368,14,7,2568,0.0365497076023391,0.0054517133956386,0.14,3,7,0.4285714285714285,0.00054611166713,0.0006054127885359,0.0021569184008057,6.849539170737201e-05,0.5333333333333333,6.0,2.6666666666666665,16.333333333333332,2.0,2.833333333333333,1.8333333333333333,21.0,0.1223273340558053,0,user_0487,1,Music,113
130,0,20,1718,34,4,3615,0.0116414435389988,0.0094052558782849,0.2,4,9,0.4444444444444444,0.0005082681387462,0.0010296194000038,0.0019525721736938,8.322934999581464e-05,0.358974358974359,3.0,1.0,19.0,1.0,4.0,1.6666666666666667,21.0,0.1218963737637365,0,user_0130,0,Tech,114
432,0,10,1886,53,0,2896,0.0053022269353128,0.0183011049723756,0.0,2,7,0.2857142857142857,0.0004494113493216,0.0006546654320037,0.0023875199301592,5.448239064579687e-06,0.6388888888888888,7.0,3.142857142857143,17.142857142857142,0.7142857142857143,2.857142857142857,0.7142857142857143,21.0,0.1215811709751283,0,user_0432,0,Gaming,115
38,0,50,1086,62,1,2762,0.0460405156537753,0.0224475018102824,0.02,5,12,0.4166666666666667,0.0004708818229854,0.001402233233666,0.0027830051152745,0.000115047131153,0.4264705882352941,5.0,5.4,14.2,1.2,1.8,0.6,20.8,0.1209822379463867,0,user_0038,0,Fashion,116
289,0,10,1302,41,11,1831,0.0076804915514592,0.0223921354451119,1.1,2,13,0.1538461538461538,0.0003716428571428,0.0004382758674018,0.0027895232776748,0.0001510351777517,0.419047619047619,6.0,4.5,15.0,1.3333333333333333,1.5,2.1666666666666665,20.83333333333333,0.1204692059873435,0,user_0289,0,Tech,117
295,0,20,1657,34,3,3608,0.012070006035003,0.0094235033259423,0.15,1,8,0.125,0.0003408520408163,0.0002661405177111,0.0012313825933877,1.555351411690596e-05,0.3055555555555556,6.0,6.5,13.333333333333334,1.0,2.833333333333333,2.5,20.833333333333336,0.1204261494928673,0,user_0295,0,Sports,118
479,0,610,753,29,9,3732,0.8100929614873837,0.0077706323687031,0.0147540983606557,60,12,5.0,0.0083456090794955,0.0152372881691555,0.0027027433040066,0.0054817090397512,0.1130672926447574,10.0,4.3,10.2,0.8,2.5,1.2,15.3,0.1204076777306328,0,user_0479,0,Tech,119
350,0,10,1205,64,4,887,0.0082987551867219,0.0721533258173618,0.4,1,7,0.1428571428571428,0.000332588696977,0.0002454687841327,0.0023372218584963,8.569989602217062e-06,0.6071428571428571,6.0,5.833333333333333,13.333333333333334,1.6666666666666667,2.1666666666666665,1.1666666666666667,20.833333333333336,0.12028909382041,0,user_0350,0,Gaming,120
129,0,30,1090,29,4,2856,0.0275229357798165,0.0101540616246498,0.1333333333333333,2,9,0.2222222222222222,0.0005550701581029,0.0004648871775857,0.0022976684545828,6.837008642156349e-05,0.509090909090909,6.0,4.5,14.0,2.1666666666666665,2.6666666666666665,1.8333333333333333,20.666666666666668,0.1202092982859399,0,user_0129,0,Fashion,121
455,1,10,99,15,6,3574,0.101010101010101,0.0041969781757134,0.6,0,6,0.0,0.0003,-0.0,0.0005206314793107,1.7030149229345635e-05,0.0666666666666666,6.0,3.5,16.666666666666668,0.6666666666666666,1.8333333333333333,1.5,20.833333333333336,0.1202005685379197,0,user_0455,1,Music,122
184,1,590,198,53,2,999,2.97979797979798,0.053053053053053,0.0033898305084745,40,8,5.0,0.008338861367281,0.0102158741643265,0.0018875057963704,0.0029760792321394,0.1232269503546099,6.0,1.1666666666666667,11.666666666666666,2.6666666666666665,2.6666666666666665,1.5,15.499999999999998,0.1201065721722987,0,user_0184,1,Music,123
233,1,10,1603,51,8,3689,0.0062383031815346,0.0138248847926267,0.8,1,9,0.1111111111111111,0.0003656891225136,0.0001802049911888,0.0022354426487646,4.781875379878755e-05,0.5333333333333333,9.0,6.222222222222222,13.77777777777778,0.7777777777777778,2.555555555555556,0.8888888888888888,20.77777777777778,0.1200817030659149,0,user_0233,1,Politics,124
421,0,10,880,20,3,2978,0.0113636363636363,0.0067159167226326,0.3,0,6,0.0,0.0003,-0.0,0.0019587705598776,8.942472182204659e-06,0.8,5.0,7.6,11.8,1.4,3.0,2.6,20.8,0.1200043377400124,0,user_0421,0,Music,125
136,0,20,1301,42,5,3297,0.0153727901614142,0.0127388535031847,0.25,1,12,0.0833333333333333,0.0003362155293367,0.0001476005500499,0.0028125376322411,6.366324671450179e-05,0.5128205128205128,4.0,3.5,14.75,2.5,1.0,1.75,20.75,0.1199555382740722,0,user_0136,0,Fashion,126
353,1,10,585,81,7,3627,0.017094017094017,0.0223325062034739,0.7,0,10,0.0,0.0003,-0.0,0.0018418168766554,2.797571127001071e-05,0.4888888888888889,8.0,7.625,11.875,1.25,2.5,1.5,20.75,0.119725108692728,0,user_0353,1,Tech,127
118,0,60,894,40,2,1728,0.0671140939597315,0.0231481481481481,0.0333333333333333,2,5,0.4,0.0003901653800296,0.0003889110112663,0.0013180039783096,6.036168722988144e-06,0.5238095238095238,5.0,5.0,14.4,1.2,1.6,0.8,20.6,0.119656268491052,0,user_0118,0,Health,128
96,0,70,1357,30,1,1942,0.0515843773028739,0.015447991761071,0.0142857142857142,8,10,0.8,0.0010272717670695,0.0016897009211438,0.0025769527390726,0.000299924672742,0.3464052287581699,10.0,7.8,10.0,2.4,3.0,1.7,20.2,0.1194122047589646,0,user_0096,0,Fashion,129
253,0,10,583,35,1,1529,0.0171526586620926,0.0228907782864617,0.1,1,5,0.2,0.0024864412151809,0.0002143150244249,0.0019428718423905,0.0,0.8666666666666667,7.0,6.714285714285714,10.857142857142858,2.0,2.2857142857142856,1.4285714285714286,19.571428571428573,0.1191267584206354,0,user_0253,0,Health,130
47,0,10,213,27,10,2753,0.0469483568075117,0.0098074827460951,1.0,1,12,0.0833333333333333,0.0003364285714285,0.0002001290473329,0.0023134032546388,6.107383251416054e-05,0.3974358974358974,8.0,4.125,15.75,0.75,2.875,1.5,20.625,0.1191235532233138,0,user_0047,0,Sports,131
72,0,40,1998,74,6,865,0.02002002002002,0.0855491329479768,0.15,4,10,0.4,0.0008950506836446,0.0010450618854041,0.0018480203743969,0.0001190872461677,0.3736263736263736,7.0,2.571428571428572,16.142857142857142,1.5714285714285714,3.571428571428572,1.5714285714285714,20.28571428571429,0.1191126280194913,0,user_0072,0,Gaming,132
244,0,30,712,43,0,3946,0.0421348314606741,0.0108971109984794,0.0,4,12,0.3333333333333333,0.0004872846835258,0.0010655579842809,0.0029444918534475,3.995498145387947e-05,0.4666666666666667,10.0,3.6,15.5,1.4,2.0,1.1,20.5,0.1190413051901087,0,user_0244,0,Health,133
227,0,10,1704,92,5,258,0.0058685446009389,0.3565891472868217,0.5,2,11,0.1818181818181818,0.0005488750037235,0.0006030338459101,0.0024682200885906,3.4224200428094155e-05,0.4358974358974359,4.0,4.0,14.25,2.25,3.0,0.5,20.5,0.1189932263103823,0,user_0227,0,Finance,134
12,0,10,568,74,8,1674,0.0176056338028169,0.044205495818399,0.8,0,6,0.0,0.0003,-0.0,0.0015991348562333,6.408771730580006e-06,0.6666666666666666,7.0,2.857142857142857,16.285714285714285,1.4285714285714286,2.7142857142857144,1.5714285714285714,20.57142857142857,0.11868442739424,0,user_0012,0,Fashion,135
480,0,10,310,8,2,2969,0.032258064516129,0.0026945099360053,0.2,0,9,0.0,0.0003,-0.0,0.002724585075224,3.5104151363141427e-06,0.6666666666666666,5.0,2.6,16.4,1.4,3.2,1.0,20.4,0.1176940104936494,0,user_0480,0,AI,136
445,0,10,124,69,6,1087,0.0806451612903225,0.0634774609015639,0.6,2,7,0.2857142857142857,0.0013855612483284,0.0004978067049496,0.0021529387169463,3.0475618448177946e-05,0.6111111111111112,5.0,2.2,12.6,5.0,2.4,1.0,19.8,0.1173311166350606,0,user_0445,0,Finance,137
284,0,20,1880,47,2,1606,0.0106382978723404,0.0292652552926525,0.1,2,9,0.2222222222222222,0.0007290806932455,0.0004072975275782,0.001792746140884,2.6380292937503744e-05,0.3454545454545454,3.0,5.0,15.0,0.0,0.6666666666666666,1.0,20.0,0.1167271976449709,0,user_0284,0,Tech,138
407,1,220,1190,38,6,122,0.1848739495798319,0.3114754098360656,0.0272727272727272,23,6,3.8333333333333335,0.0114696216633207,0.0054134028150052,0.0012743608644609,0.0007074977745393,0.1576354679802955,4.0,2.0,10.5,1.75,2.5,2.0,14.25,0.1166166954571923,0,user_0407,1,Fashion,139
496,1,430,1255,49,10,1136,0.3426294820717131,0.0431338028169014,0.0232558139534883,43,9,4.777777777777778,0.0069493753034491,0.0108819460658927,0.0021361206515645,0.0016105366269023,0.1183673469387755,3.0,2.333333333333333,11.0,2.6666666666666665,3.0,2.333333333333333,16.0,0.1166164792422419,0,user_0496,1,Travel,140
220,0,10,735,51,6,3215,0.0136054421768707,0.0158631415241057,0.6,0,10,0.0,0.0003,-0.0,0.0025141041464065,3.748094801943533e-05,0.5333333333333333,5.0,3.2,15.0,2.0,2.4,1.4,20.2,0.1165566424938348,0,user_0220,0,Music,141
324,0,10,647,31,0,800,0.0154559505409582,0.03875,0.0,0,7,0.0,0.0003,-0.0,0.0016031488217336,2.6916549030783006e-05,0.6190476190476191,5.0,5.4,13.2,1.6,2.4,2.4,20.200000000000003,0.1165515179997886,0,user_0324,0,Fashion,142
217,1,40,1245,42,6,478,0.0321285140562249,0.0878661087866108,0.15,3,11,0.2727272727272727,0.0004496503082202,0.0006774189059664,0.0031230542473342,5.923998617836023e-05,0.5054945054945055,7.0,6.285714285714286,13.285714285714286,0.4285714285714285,2.0,1.2857142857142858,20.0,0.1161692543740262,0,user_0217,1,Travel,143
226,0,30,1295,48,0,91,0.0231660231660231,0.5274725274725275,0.0,2,8,0.25,0.000375672077922,0.0003897046400301,0.002170054550053,1.5050181894696e-05,0.4888888888888889,1.0,13.0,5.0,2.0,2.0,2.0,20.0,0.1158273650879715,0,user_0226,0,AI,144
346,0,20,747,117,2,342,0.0267737617135207,0.3421052631578947,0.1,1,6,0.1666666666666666,0.0003283333333333,0.0002946168551942,0.0022343572665115,9.913863966785692e-06,0.7619047619047619,4.0,5.5,14.25,0.25,1.75,2.25,20.0,0.1155801387755983,0,user_0346,0,AI,145
67,0,10,793,71,3,1537,0.0126103404791929,0.0461938841899804,0.3,2,6,0.3333333333333333,0.0003515380885046,0.0005593324930694,0.0015795115651561,3.031981446642093e-05,0.4642857142857143,4.0,2.75,13.0,4.25,2.0,0.25,20.0,0.1155458128874828,0,user_0067,0,Politics,146
321,0,20,1466,38,5,2408,0.0136425648021828,0.0157807308970099,0.25,0,7,0.0,0.0003,-0.0,0.002152617602131,4.9822345015140245e-06,0.8571428571428571,6.0,4.833333333333333,15.166666666666666,0.0,3.333333333333333,2.0,20.0,0.1154972128207016,0,user_0321,0,Health,147
39,0,60,262,27,7,187,0.2290076335877862,0.1443850267379679,0.1166666666666666,6,9,0.6666666666666666,0.0062212532411738,0.0012355553674918,0.0020776620400741,7.963590852259756e-05,0.3296703296703296,5.0,6.4,8.8,1.8,3.6,2.2,17.0,0.1154968363489277,0,user_0039,0,Sports,148
273,0,10,470,77,2,791,0.0212765957446808,0.0973451327433628,0.2,1,5,0.2,0.0003307840308248,0.0002164280608269,0.0014411553760405,0.0,0.5333333333333333,5.0,1.6,16.2,2.2,2.6,1.0,20.0,0.1154721149256191,0,user_0273,0,Music,149
285,0,10,157,15,5,727,0.0636942675159235,0.0206327372764786,0.5,1,5,0.2,0.0003282000103839,0.0002347888421114,0.0016788294314221,7.952412762032e-06,0.6,1.0,2.0,14.0,4.0,3.0,2.0,20.0,0.1154686276813331,0,user_0285,0,Health,150
291,0,10,185,59,5,2119,0.054054054054054,0.0278433223218499,0.5,1,7,0.1428571428571428,0.00032125,0.0002648172272697,0.0018755880795436,1.140165203231094e-05,0.5714285714285714,5.0,1.6,17.2,1.2,2.6,1.6,20.0,0.1154505463236809,0,user_0291,0,Gaming,151
493,0,40,661,28,1,3805,0.0605143721633888,0.007358738501971,0.025,3,4,0.75,0.0004196877331619,0.000754287413242,0.0016695429749301,3.6483732792012e-05,0.5714285714285714,8.0,3.0,15.625,1.25,2.75,1.375,19.875,0.1153518974426675,0,user_0493,0,Health,152
17,1,40,504,42,4,702,0.0793650793650793,0.0598290598290598,0.1,2,8,0.25,0.0003775798479878,0.0004259788686244,0.0026759540342068,1.7006665846514216e-05,0.5777777777777777,9.0,8.222222222222221,10.666666666666666,1.0,2.2222222222222223,2.0,19.88888888888889,0.1153028917634254,0,user_0017,1,Health,153
339,0,10,1828,14,4,3685,0.0054704595185995,0.0037991858887381,0.4,2,8,0.25,0.0005691588905483,0.0006236158581453,0.0019089953407874,1.3557426576235277e-05,0.5555555555555556,5.0,4.8,11.6,3.4,2.6,1.0,19.8,0.1150023941694063,0,user_0339,0,Finance,154
55,0,350,357,29,3,1923,0.9803921568627452,0.0150806032241289,0.0085714285714285,32,9,3.555555555555556,0.0023761391874021,0.0082709985425465,0.0023780047809488,0.0012031921215054,0.1695121951219512,7.0,4.285714285714286,11.571428571428571,2.2857142857142856,3.142857142857143,2.2857142857142856,18.142857142857142,0.1149012596996177,0,user_0055,0,Tech,155
15,0,10,1031,30,5,1644,0.0096993210475266,0.0182481751824817,0.5,1,9,0.1111111111111111,0.0005919541551313,0.0002359635079176,0.002349472436727,2.593522658434537e-05,0.4666666666666667,8.0,4.25,13.75,1.75,2.5,1.875,19.75,0.1147847292853005,0,user_0015,0,Health,156
63,0,190,1637,39,2,2760,0.1160659743433109,0.0141304347826086,0.0105263157894736,16,6,2.6666666666666665,0.0185390686242616,0.0036024648258694,0.0016926695651255,0.0004905952218074,0.2157894736842105,4.0,1.25,9.0,0.25,3.25,0.5,10.5,0.1146402943446039,0,user_0063,0,Gaming,157
274,0,20,1774,55,0,3956,0.0112739571589627,0.0139029322548028,0.0,2,7,0.2857142857142857,0.0003862088648475,0.0005798638846163,0.0020061190435306,8.999290665586367e-06,0.5833333333333334,7.0,2.142857142857143,14.857142857142858,2.7142857142857144,1.8571428571428568,1.4285714285714286,19.714285714285715,0.1140958470512848,0,user_0274,0,Music,158
481,0,40,405,22,3,3030,0.0987654320987654,0.0072607260726072,0.075,4,5,0.8,0.0027964781450252,0.0011007880672045,0.0013194066467355,7.172570410931288e-06,0.3888888888888889,7.0,2.4285714285714284,14.571428571428571,1.4285714285714286,2.0,1.2857142857142858,18.428571428571427,0.1137486121729758,0,user_0481,0,AI,159
359,0,10,1542,61,1,494,0.0064850843060959,0.1234817813765182,0.1,1,8,0.125,0.000351,0.0001843775242012,0.0017828639753465,6.919399235069886e-05,0.4166666666666667,9.0,3.6666666666666665,15.444444444444445,0.5555555555555556,1.6666666666666667,1.3333333333333333,19.666666666666668,0.113640063293758,0,user_0359,0,Fashion,160
383,0,10,549,46,8,1467,0.0182149362477231,0.0313565098841172,0.8,0,8,0.0,0.0003,-0.0,0.0020056117455647,2.759578595128065e-05,0.6071428571428571,9.0,7.888888888888889,10.0,1.7777777777777777,1.4444444444444444,1.5555555555555556,19.666666666666668,0.1134749244017416,0,user_0383,0,Music,161
288,1,10,1201,71,6,876,0.0083263946711074,0.0810502283105022,0.6,1,11,0.0909090909090909,0.0004220973624382,0.0002137156559055,0.0024941318720975,5.569834992263512e-05,0.4393939393939394,7.0,4.428571428571429,13.714285714285714,1.4285714285714286,2.2857142857142856,1.5714285714285714,19.57142857142857,0.1132861512529978,0,user_0288,1,Music,162
111,0,10,630,61,2,2621,0.0158730158730158,0.0232735597100343,0.2,0,5,0.0,0.0003,-0.0,0.0015531522031214,0.0,0.8,6.0,4.666666666666667,13.5,1.3333333333333333,1.0,1.0,19.5,0.1124999999974038,0,user_0111,0,Fashion,163
197,0,40,1361,26,1,1960,0.02939015429831,0.0132653061224489,0.025,3,13,0.2307692307692307,0.0021995802690014,0.0006539263471385,0.0021899657277242,0.0001941855796297,0.3166666666666666,9.0,4.0,12.666666666666666,1.7777777777777777,3.333333333333333,1.0,18.444444444444443,0.1122342986240497,0,user_0197,0,Fashion,164
325,0,120,283,33,3,1873,0.4240282685512367,0.0176187933796049,0.025,11,9,1.2222222222222223,0.0010949992452642,0.0027075830770492,0.0024586170935645,0.0001577964214511,0.3210526315789473,6.0,5.0,12.666666666666666,1.1666666666666667,2.333333333333333,1.1666666666666667,18.83333333333333,0.112202056838204,0,user_0325,0,Sports,165
10,0,30,817,47,3,2786,0.03671970624235,0.016870064608758,0.1,4,4,1.0,0.0006193332870446,0.0010261306667764,0.0012375961692122,1.4904120303674432e-05,0.4285714285714285,4.0,2.0,17.0,0.25,3.0,1.25,19.25,0.1121929459807623,0,user_0010,0,Music,166
66,0,10,643,16,4,2788,0.015552099533437,0.0057388809182209,0.4,1,7,0.1428571428571428,0.0003425,0.0001849683554409,0.0022348543179795,2.106835174103658e-05,0.5357142857142857,12.0,3.25,14.75,1.4166666666666667,1.9166666666666667,1.6666666666666667,19.416666666666668,0.1121502510733251,0,user_0066,0,AI,167
395,0,20,964,31,2,2563,0.0207468879668049,0.0120952009364026,0.1,2,12,0.1666666666666666,0.0005866912810926,0.0004982253085009,0.002672561787245,0.0001128297501965,0.4395604395604395,8.0,5.0,13.125,1.125,1.375,1.125,19.25,0.1120374856719512,0,user_0395,0,Travel,168
160,0,10,1296,28,3,534,0.007716049382716,0.0524344569288389,0.3,1,7,0.1428571428571428,0.0003283333333333,0.0002812578966864,0.0020785177314815,1.0227634396435636e-05,0.6785714285714286,5.0,5.4,13.0,1.0,1.2,1.8,19.4,0.1120085718190446,0,user_0160,0,Politics,169
3,0,10,1304,48,5,786,0.0076687116564417,0.0610687022900763,0.5,1,3,0.3333333333333333,0.0003262626082251,0.0002409701091371,0.001088486138687,2.682741654661398e-06,0.8333333333333334,5.0,3.8,14.8,0.8,3.2,1.2,19.4,0.1119990262401507,0,user_0003,0,Finance,170
110,0,150,516,23,10,37,0.2906976744186046,0.6216216216216216,0.0666666666666666,14,8,1.75,0.0044886344479725,0.0032342604771484,0.0026216306033475,0.0005545441791078,0.3238095238095238,4.0,6.0,9.5,1.5,2.5,2.5,17.0,0.1117940871281006,0,user_0110,0,Tech,171
11,0,10,532,34,8,1524,0.018796992481203,0.0223097112860892,0.8,1,6,0.1666666666666666,0.0003476076642648,0.0002734764453692,0.0013696566347839,2.6868414413145907e-05,0.4761904761904761,6.0,3.6666666666666665,14.333333333333334,1.3333333333333333,3.8333333333333335,1.6666666666666667,19.33333333333333,0.1116868131518971,0,user_0011,0,Politics,172
250,0,10,711,40,0,1249,0.0140646976090014,0.0320256204963971,0.0,0,8,0.0,0.0003,-0.0,0.0020306387457118,1.4754794054348571e-05,0.5357142857142857,3.0,7.666666666666667,10.0,1.6666666666666667,3.333333333333333,1.6666666666666667,19.333333333333336,0.1115456186732093,0,user_0250,0,Sports,173
434,0,10,450,10,14,3098,0.0222222222222222,0.0032278889606197,1.4,0,12,0.0,0.0003,-0.0,0.0022092825804434,8.23004402558353e-05,0.5454545454545454,8.0,5.0,12.25,2.0,2.5,1.5,19.25,0.1110976139435055,0,user_0434,0,Health,174
293,0,10,1259,54,1,3798,0.0079428117553613,0.0142180094786729,0.1,0,10,0.0,0.0003,-0.0,0.0026427369351912,2.60210104808662e-05,0.5333333333333333,5.0,7.0,10.2,2.0,3.2,1.8,19.2,0.110781852830024,0,user_0293,0,Tech,175
429,0,20,1898,63,3,1420,0.0105374077976817,0.0443661971830985,0.15,2,8,0.25,0.0006162334811205,0.0005639016817443,0.001802892907492,1.702263454683958e-05,0.4666666666666667,3.0,5.0,13.333333333333334,0.6666666666666666,2.6666666666666665,2.333333333333333,19.000000000000004,0.1106326744349483,0,user_0429,0,Health,176
85,0,30,178,85,0,3064,0.1685393258426966,0.0277415143603133,0.0,3,10,0.3,0.0005196039996325,0.0007115585901966,0.0024346877321375,0.0001622348319246,0.4487179487179487,3.0,9.0,6.666666666666667,3.333333333333333,1.0,1.6666666666666667,19.0,0.1105386369563305,0,user_0085,0,Tech,177
